num	date	type	state	work_time	oil_weight	water_weight	liquid_weight	income_volume	water_percent	oil_income	liquid_income	state_end	date_start
2070	12/1/2010	oil	1	744	245.0	993.0	1238.0	0	80.2			-1	
2093	12/1/2010	oil	1	744	1334.0	648.0	1982.0	0	32.7			-1	
2094	12/1/2010	oil	1	744	1023.0	865.0	1888.0	0	45.8			-1	
2095	12/1/2010	oil	1	744	968.0	155.0	1123.0	0	13.8			-1	
2096	12/1/2010	oil	1	744	222.0	88.0	310.0	0	28.4			-1	
2097	12/1/2010	oil	1	744	449.0	421.0	870.0	0	48.4			-1	
2098	12/1/2010	oil	1	744	241.0	458.0	699.0	0	65.5			-1	
2099	12/1/2010	oil	1	744	577.0	284.0	861.0	0	33.0			-1	
2123Б	12/1/2010	oil	1	744	1392.0	402.0	1794.0	0	22.4			-1	
2126	12/1/2010	oil	1	744	724.0	416.0	1140.0	0	36.5			-1	
2127	12/1/2010	water	1	744	0.0	0.0	0.0	5537	0.0			-1	
2128	12/1/2010	oil	1	744	701.0	1127.0	1828.0	0	61.7			-1	
2153	12/1/2010	oil	1	744	1146.0	214.0	1360.0	0	15.7			-1	
2154	12/1/2010	oil	1	744	1196.0	263.0	1459.0	0	18.0			-1	
2182	12/1/2010	oil	1	744	970.0	225.0	1195.0	0	18.8			-1	
2183	12/1/2010	oil	1	744	449.0	103.0	552.0	0	18.7			-1	
2212	12/1/2010	oil	1	744	1004.0	554.0	1558.0	0	35.6			-1	
25Р	12/1/2010	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
3Р	12/1/2010	oil	1	744	907.0	237.0	1144.0	0	20.7			-1	
6Р	12/1/2010	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
12Р	11/1/2010	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
14Р	11/1/2010	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
1710	11/1/2010	oil	1	720	601.0	249.0	850.0	0	29.3			-1	
1711	11/1/2010	oil	1	720	830.0	593.0	1423.0	0	41.7			-1	
1738	11/1/2010	oil	1	720	1009.0	213.0	1222.0	0	17.4			-1	
1739	11/1/2010	oil	1	720	648.0	133.0	781.0	0	17.0			-1	
1740	11/1/2010	oil	1	720	1369.0	188.0	1557.0	0	12.1			-1	
1741	11/1/2010	oil	1	720	1309.0	215.0	1524.0	0	14.1			-1	
1742	11/1/2010	oil	1	720	445.0	215.0	660.0	0	32.6			-1	
1743	11/1/2010	oil	1	720	128.0	153.0	281.0	0	54.4			-1	
1769	11/1/2010	oil	1	720	361.0	210.0	571.0	0	36.8			-1	
1771	11/1/2010	water	1	720	0.0	0.0	0.0	4808	0.0			-1	
1772	11/1/2010	water	1	720	0.0	0.0	0.0	7309	0.0			-1	
1800	11/1/2010	oil	1	720	153.0	100.0	253.0	0	39.5			-1	
1801	11/1/2010	oil	1	720	973.0	144.0	1117.0	0	12.9			-1	
1802	11/1/2010	oil	1	720	2052.0	631.0	2683.0	0	23.5			-1	
1803	11/1/2010	oil	1	720	754.0	309.0	1063.0	0	29.1			-1	
1805	11/1/2010	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
1829	11/1/2010	water	1	720	0.0	0.0	0.0	7899	0.0			-1	
1830	11/1/2010	oil	1	720	683.0	118.0	801.0	0	14.7			-1	
1831	11/1/2010	water	1	720	0.0	0.0	0.0	5301	0.0			-1	
1832	11/1/2010	water	1	720	0.0	0.0	0.0	6168	0.0			-1	
1833	11/1/2010	water	1	720	0.0	0.0	0.0	3058	0.0			-1	
1834	11/1/2010	water	1	720	0.0	0.0	0.0	2567	0.0			-1	
1859	11/1/2010	oil	1	713	301.0	607.0	908.0	0	66.9			-1	
1862	11/1/2010	oil	1	720	480.0	359.0	839.0	0	42.8			-1	
1863	11/1/2010	oil	1	720	531.0	328.0	859.0	0	38.2			-1	
1887	11/1/2010	oil	1	674	336.0	516.0	852.0	0	60.6			-1	
1891	11/1/2010	oil	1	720	1018.0	674.0	1692.0	0	39.8			-1	
1892	11/1/2010	oil	1	720	447.0	454.0	901.0	0	50.4			-1	
1893	11/1/2010	oil	1	720	515.0	1433.0	1948.0	0	73.6			-1	
1894	11/1/2010	oil	1	720	322.0	193.0	515.0	0	37.5			-1	
1895	11/1/2010	oil	1	720	420.0	182.0	602.0	0	30.2			-1	
1918	11/1/2010	oil	1	720	814.0	888.0	1702.0	0	52.2			-1	
1919	11/1/2010	oil	1	720	584.0	686.0	1270.0	0	54.0			-1	
1922	11/1/2010	oil	1	720	1192.0	204.0	1396.0	0	14.6			-1	
1923	11/1/2010	oil	1	720	378.0	1310.0	1688.0	0	77.6			-1	
1924	11/1/2010	water	1	720	0.0	0.0	0.0	4199	0.0			-1	
1948	11/1/2010	oil	1	622	471.0	545.0	1016.0	0	53.6			-1	
1949	11/1/2010	water	1	720	0.0	0.0	0.0	5115	0.0			-1	
1953	11/1/2010	water	1	720	0.0	0.0	0.0	5193	0.0			-1	
1954	11/1/2010	water	1	720	0.0	0.0	0.0	3808	0.0			-1	
1976	11/1/2010	oil	1	22	30.0	43.0	73.0	0	58.9			-1	
1977	11/1/2010	oil	1	720	957.0	785.0	1742.0	0	45.1			-1	
1978	11/1/2010	oil	1	720	872.0	951.0	1823.0	0	52.2			-1	
1Р	11/1/2010	oil	1	720	974.0	272.0	1246.0	0	21.8			-1	
2005	11/1/2010	oil	1	712	963.0	761.0	1724.0	0	44.1			-1	
2006	11/1/2010	oil	1	720	593.0	397.0	990.0	0	40.1			-1	
2007	11/1/2010	oil	1	720	1723.0	545.0	2268.0	0	24.0			-1	
2008	11/1/2010	oil	1	720	628.0	497.0	1125.0	0	44.2			-1	
2010	11/1/2010	oil	1	720	162.0	110.0	272.0	0	40.4			-1	
2011	11/1/2010	oil	1	720	427.0	118.0	545.0	0	21.7			-1	
2034	11/1/2010	oil	1	720	958.0	721.0	1679.0	0	42.9			-1	
2035	11/1/2010	oil	1	720	1166.0	558.0	1724.0	0	32.4			-1	
2036	11/1/2010	oil	1	720	1083.0	3623.0	4706.0	0	77.0			-1	
2037	11/1/2010	oil	1	720	381.0	140.0	521.0	0	26.9			-1	
2064	11/1/2010	water	0	50	64.0	32.0	96.0	0	33.3			-1	
2065	11/1/2010	water	1	720	0.0	0.0	0.0	7042	0.0			-1	
2066	11/1/2010	oil	1	720	920.0	252.0	1172.0	0	21.5			-1	
2067	11/1/2010	oil	1	720	1138.0	797.0	1935.0	0	41.2			-1	
2069	11/1/2010	oil	1	720	327.0	456.0	783.0	0	58.2			-1	
2070	11/1/2010	oil	1	720	241.0	1045.0	1286.0	0	81.3			-1	
2093	11/1/2010	oil	1	720	1418.0	626.0	2044.0	0	30.6			-1	
2094	11/1/2010	oil	1	720	1067.0	773.0	1840.0	0	42.0			-1	
2095	11/1/2010	oil	1	720	984.0	160.0	1144.0	0	14.0			-1	
2096	11/1/2010	oil	1	382	217.0	141.0	358.0	0	39.4			-1	
2097	11/1/2010	oil	1	720	538.0	457.0	995.0	0	45.9			-1	
2098	11/1/2010	oil	1	716	259.0	427.0	686.0	0	62.2			-1	
2099	11/1/2010	oil	1	718	649.0	303.0	952.0	0	31.8			-1	
2123Б	11/1/2010	oil	1	358	634.0	221.0	855.0	0	25.8			-1	
2126	11/1/2010	oil	1	720	956.0	439.0	1395.0	0	31.5			-1	
2127	11/1/2010	water	1	720	0.0	0.0	0.0	5089	0.0			-1	
2128	11/1/2010	oil	1	720	663.0	1071.0	1734.0	0	61.8			-1	
2153	11/1/2010	oil	1	720	1379.0	210.0	1589.0	0	13.2			-1	
2154	11/1/2010	oil	1	720	1159.0	319.0	1478.0	0	21.6			-1	
2182	11/1/2010	oil	1	334	406.0	121.0	527.0	0	23.0			-1	
2183	11/1/2010	oil	1	720	499.0	127.0	626.0	0	20.3			-1	
2212	11/1/2010	oil	1	720	978.0	545.0	1523.0	0	35.8			-1	
25Р	11/1/2010	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
3Р	11/1/2010	oil	1	720	889.0	261.0	1150.0	0	22.7			-1	
6Р	11/1/2010	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
12Р	10/1/2010	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
14Р	10/1/2010	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
1710	10/1/2010	oil	1	744	679.0	228.0	907.0	0	25.1			-1	
1711	10/1/2010	oil	1	744	833.0	613.0	1446.0	0	42.4			-1	
1738	10/1/2010	oil	1	740	1014.0	235.0	1249.0	0	18.8			-1	
1739	10/1/2010	oil	1	744	709.0	128.0	837.0	0	15.3			-1	
1740	10/1/2010	oil	1	744	1424.0	181.0	1605.0	0	11.3			-1	
1741	10/1/2010	oil	1	744	1372.0	177.0	1549.0	0	11.4			-1	
1742	10/1/2010	oil	1	744	476.0	203.0	679.0	0	29.9			-1	
1743	10/1/2010	oil	1	744	123.0	145.0	268.0	0	54.1			-1	
1769	10/1/2010	oil	1	744	306.0	268.0	574.0	0	46.7			-1	
1771	10/1/2010	water	1	744	0.0	0.0	0.0	5081	0.0			-1	
1772	10/1/2010	water	1	744	0.0	0.0	0.0	8569	0.0			-1	
1800	10/1/2010	oil	1	744	175.0	80.0	255.0	0	31.4			-1	
1801	10/1/2010	oil	1	744	1036.0	115.0	1151.0	0	10.0			-1	
1802	10/1/2010	oil	1	744	2366.0	393.0	2759.0	0	14.2			-1	
1803	10/1/2010	oil	1	744	795.0	314.0	1109.0	0	28.3			-1	
1805	10/1/2010	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
1829	10/1/2010	water	1	590	0.0	0.0	0.0	7699	0.0			-1	
1830	10/1/2010	oil	1	262	264.0	24.0	288.0	0	8.3			-1	
1831	10/1/2010	water	1	679	0.0	0.0	0.0	5733	0.0			-1	
1832	10/1/2010	water	1	744	0.0	0.0	0.0	7633	0.0			-1	
1833	10/1/2010	water	1	670	0.0	0.0	0.0	3036	0.0			-1	
1834	10/1/2010	water	1	744	0.0	0.0	0.0	2937	0.0			-1	
1859	10/1/2010	oil	1	742	342.0	586.0	928.0	0	63.1			-1	
1862	10/1/2010	oil	1	744	481.0	384.0	865.0	0	44.4			-1	
1863	10/1/2010	oil	1	744	525.0	387.0	912.0	0	42.4			-1	
1887	10/1/2010	oil	0	578	338.0	368.0	706.0	0	52.1			-1	
1891	10/1/2010	oil	1	744	969.0	901.0	1870.0	0	48.2			-1	
1892	10/1/2010	oil	1	744	443.0	465.0	908.0	0	51.2			-1	
1893	10/1/2010	oil	1	744	468.0	1571.0	2039.0	0	77.0			-1	
1894	10/1/2010	oil	1	744	368.0	162.0	530.0	0	30.6			-1	
1895	10/1/2010	oil	1	744	461.0	175.0	636.0	0	27.5			-1	
1918	10/1/2010	oil	1	744	999.0	1146.0	2145.0	0	53.4			-1	
1919	10/1/2010	oil	1	744	655.0	634.0	1289.0	0	49.2			-1	
1922	10/1/2010	oil	1	744	1258.0	179.0	1437.0	0	12.5			-1	
1923	10/1/2010	oil	1	744	361.0	1323.0	1684.0	0	78.6			-1	
1924	10/1/2010	water	1	623	0.0	0.0	0.0	4367	0.0			-1	
1948	10/1/2010	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
1949	10/1/2010	water	1	576	766.0	443.0	1209.0	1036	36.6			-1	
1953	10/1/2010	water	1	744	0.0	0.0	0.0	5913	0.0			-1	
1954	10/1/2010	water	1	744	0.0	0.0	0.0	3868	0.0			-1	
1977	10/1/2010	oil	1	502	865.0	797.0	1662.0	0	48.0			-1	
1978	10/1/2010	oil	1	744	1030.0	929.0	1959.0	0	47.4			-1	
1Р	10/1/2010	oil	1	744	1338.0	417.0	1755.0	0	23.8			-1	
2005	10/1/2010	oil	1	744	1208.0	924.0	2132.0	0	43.3			-1	
2006	10/1/2010	oil	1	744	722.0	325.0	1047.0	0	31.0			-1	
2007	10/1/2010	oil	1	744	1861.0	636.0	2497.0	0	25.5			-1	
2008	10/1/2010	oil	1	744	683.0	462.0	1145.0	0	40.3			-1	
2010	10/1/2010	oil	1	744	158.0	115.0	273.0	0	42.1			-1	
2011	10/1/2010	oil	1	741	470.0	113.0	583.0	0	19.4			-1	
2034	10/1/2010	oil	1	744	1054.0	776.0	1830.0	0	42.4			-1	
2035	10/1/2010	oil	1	744	1359.0	630.0	1989.0	0	31.7			-1	
2036	10/1/2010	oil	1	744	1215.0	3820.0	5035.0	0	75.9			-1	
2037	10/1/2010	oil	1	744	462.0	170.0	632.0	0	26.9			-1	
2064	10/1/2010	oil	1	742	1007.0	480.0	1487.0	0	32.3			-1	
2065	10/1/2010	water	1	432	0.0	0.0	0.0	3738	0.0			-1	
2066	10/1/2010	oil	1	744	988.0	384.0	1372.0	0	28.0			-1	
2067	10/1/2010	oil	1	742	1290.0	1020.0	2310.0	0	44.2			-1	
2069	10/1/2010	oil	1	744	355.0	437.0	792.0	0	55.2			-1	
2070	10/1/2010	oil	1	744	294.0	1098.0	1392.0	0	78.9			-1	
2093	10/1/2010	oil	1	694	1226.0	785.0	2011.0	0	39.0			-1	
2094	10/1/2010	oil	1	744	1244.0	757.0	2001.0	0	37.8			-1	
2095	10/1/2010	oil	1	744	771.0	164.0	935.0	0	17.5			-1	
2097	10/1/2010	oil	1	744	747.0	596.0	1343.0	0	44.4			-1	
2098	10/1/2010	oil	1	744	228.0	513.0	741.0	0	69.2			-1	
2099	10/1/2010	oil	1	744	831.0	272.0	1103.0	0	24.7			-1	
2126	10/1/2010	oil	1	238	338.0	163.0	501.0	0	32.5			-1	
2127	10/1/2010	water	1	744	0.0	0.0	0.0	5994	0.0			-1	
2128	10/1/2010	oil	1	744	704.0	1141.0	1845.0	0	61.8			-1	
2153	10/1/2010	oil	1	744	1397.0	440.0	1837.0	0	24.0			-1	
2154	10/1/2010	oil	1	744	1288.0	407.0	1695.0	0	24.0			-1	
2182	10/1/2010	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
2183	10/1/2010	oil	1	744	572.0	145.0	717.0	0	20.2			-1	
2212	10/1/2010	oil	1	238	299.0	153.0	452.0	0	33.8			-1	
25Р	10/1/2010	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
3Р	10/1/2010	oil	1	744	1029.0	165.0	1194.0	0	13.8			-1	
6Р	10/1/2010	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
12Р	9/1/2010	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
14Р	9/1/2010	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
1710	9/1/2010	oil	1	720	630.0	222.0	852.0	0	26.1			-1	
1711	9/1/2010	oil	1	720	915.0	456.0	1371.0	0	33.3			-1	
1738	9/1/2010	oil	1	720	1029.0	277.0	1306.0	0	21.2			-1	
1739	9/1/2010	oil	1	593	563.0	50.0	613.0	0	8.2			-1	
1740	9/1/2010	oil	1	720	1423.0	157.0	1580.0	0	9.9			-1	
1741	9/1/2010	oil	1	720	1352.0	157.0	1509.0	0	10.4			-1	
1742	9/1/2010	oil	1	720	466.0	193.0	659.0	0	29.3			-1	
1743	9/1/2010	oil	1	720	106.0	121.0	227.0	0	53.3			-1	
1769	9/1/2010	oil	1	720	319.0	208.0	527.0	0	39.5			-1	
1771	9/1/2010	water	1	720	0.0	0.0	0.0	4970	0.0			-1	
1772	9/1/2010	water	1	619	0.0	0.0	0.0	6915	0.0			-1	
1800	9/1/2010	oil	1	720	169.0	78.0	247.0	0	31.6			-1	
1801	9/1/2010	oil	1	720	1012.0	104.0	1116.0	0	9.3			-1	
1802	9/1/2010	oil	1	720	2247.0	398.0	2645.0	0	15.0			-1	
1803	9/1/2010	oil	1	720	761.0	300.0	1061.0	0	28.3			-1	
1805	9/1/2010	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
1829	9/1/2010	water	1	720	0.0	0.0	0.0	10474	0.0			-1	
1830	9/1/2010	oil	0	242	229.0	49.0	278.0	0	17.6			-1	
1831	9/1/2010	water	1	720	0.0	0.0	0.0	6198	0.0			-1	
1832	9/1/2010	water	1	720	0.0	0.0	0.0	7189	0.0			-1	
1833	9/1/2010	water	1	720	0.0	0.0	0.0	2992	0.0			-1	
1834	9/1/2010	water	1	720	0.0	0.0	0.0	3199	0.0			-1	
1859	9/1/2010	oil	1	717	415.0	487.0	902.0	0	54.0			-1	
1862	9/1/2010	oil	1	720	491.0	346.0	837.0	0	41.3			-1	
1863	9/1/2010	oil	1	720	560.0	310.0	870.0	0	35.6			-1	
1887	9/1/2010	oil	1	720	466.0	1022.0	1488.0	0	68.7			-1	
1891	9/1/2010	oil	1	720	934.0	898.0	1832.0	0	49.0			-1	
1892	9/1/2010	oil	1	720	430.0	436.0	866.0	0	50.3			-1	
1893	9/1/2010	oil	1	720	412.0	1544.0	1956.0	0	78.9			-1	
1894	9/1/2010	oil	1	720	373.0	134.0	507.0	0	26.4			-1	
1895	9/1/2010	oil	1	720	464.0	155.0	619.0	0	25.0			-1	
1918	9/1/2010	oil	1	320	433.0	693.0	1126.0	0	61.5			-1	
1919	9/1/2010	oil	1	720	725.0	565.0	1290.0	0	43.8			-1	
1922	9/1/2010	oil	1	720	1195.0	198.0	1393.0	0	14.2			-1	
1923	9/1/2010	oil	1	720	362.0	1284.0	1646.0	0	78.0			-1	
1924	9/1/2010	water	1	720	0.0	0.0	0.0	5628	0.0			-1	
1949	9/1/2010	oil	1	720	1537.0	669.0	2206.0	0	30.3			-1	
1953	9/1/2010	water	1	552	0.0	0.0	0.0	5249	0.0			-1	
1954	9/1/2010	water	1	564	0.0	0.0	0.0	3490	0.0			-1	
1977	9/1/2010	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
1978	9/1/2010	oil	1	585	682.0	1078.0	1760.0	0	61.3			-1	
1Р	9/1/2010	oil	1	298	524.0	194.0	718.0	0	27.0			-1	
2005	9/1/2010	oil	1	720	1726.0	1296.0	3022.0	0	42.9			-1	
2006	9/1/2010	oil	1	720	671.0	418.0	1089.0	0	38.4			-1	
2007	9/1/2010	oil	1	720	2009.0	585.0	2594.0	0	22.6			-1	
2008	9/1/2010	oil	1	720	708.0	490.0	1198.0	0	40.9			-1	
2010	9/1/2010	oil	1	715	166.0	100.0	266.0	0	37.6			-1	
2011	9/1/2010	oil	1	720	416.0	150.0	566.0	0	26.5			-1	
2034	9/1/2010	oil	1	478	657.0	690.0	1347.0	0	51.2			-1	
2035	9/1/2010	oil	1	720	1458.0	707.0	2165.0	0	32.7			-1	
2036	9/1/2010	oil	1	720	1250.0	4139.0	5389.0	0	76.8			-1	
2037	9/1/2010	oil	1	720	513.0	233.0	746.0	0	31.2			-1	
2064	9/1/2010	oil	1	720	1317.0	643.0	1960.0	0	32.8			-1	
2065	9/1/2010	oil	0	691	1621.0	759.0	2380.0	0	31.9			-1	
2066	9/1/2010	oil	1	720	1113.0	352.0	1465.0	0	24.0			-1	
2067	9/1/2010	oil	1	720	2077.0	1218.0	3295.0	0	37.0			-1	
2069	9/1/2010	oil	1	720	356.0	422.0	778.0	0	54.2			-1	
2070	9/1/2010	oil	1	720	288.0	1142.0	1430.0	0	79.9			-1	
2093	9/1/2010	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
2094	9/1/2010	oil	1	720	1270.0	923.0	2193.0	0	42.1			-1	
2095	9/1/2010	oil	1	478	529.0	88.0	617.0	0	14.3			-1	
2097	9/1/2010	oil	1	9	11.0	10.0	21.0	0	47.6			-1	
2098	9/1/2010	oil	1	694	253.0	528.0	781.0	0	67.6			-1	
2099	9/1/2010	oil	1	720	911.0	238.0	1149.0	0	20.7			-1	
2127	9/1/2010	water	1	498	0.0	0.0	0.0	4244	0.0			-1	
2128	9/1/2010	oil	1	720	658.0	1318.0	1976.0	0	66.7			-1	
2153	9/1/2010	oil	1	296	534.0	252.0	786.0	0	32.1			-1	
2154	9/1/2010	oil	1	720	1543.0	351.0	1894.0	0	18.5			-1	
2183	9/1/2010	oil	1	720	649.0	139.0	788.0	0	17.6			-1	
25Р	9/1/2010	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
3Р	9/1/2010	oil	1	720	1131.0	149.0	1280.0	0	11.6			-1	
6Р	9/1/2010	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
12Р	8/1/2010	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
14Р	8/1/2010	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
1710	8/1/2010	oil	1	744	591.0	233.0	824.0	0	28.3			-1	
1711	8/1/2010	oil	1	437	586.0	239.0	825.0	0	29.0			-1	
1738	8/1/2010	oil	1	744	1108.0	258.0	1366.0	0	18.9			-1	
1739	8/1/2010	oil	1	262	249.0	19.0	268.0	0	7.1			-1	
1740	8/1/2010	oil	1	744	1574.0	131.0	1705.0	0	7.7			-1	
1741	8/1/2010	oil	1	744	1426.0	156.0	1582.0	0	9.9			-1	
1742	8/1/2010	oil	1	262	166.0	72.0	238.0	0	30.3			-1	
1743	8/1/2010	oil	1	744	114.0	120.0	234.0	0	51.3			-1	
1769	8/1/2010	oil	1	744	357.0	204.0	561.0	0	36.4			-1	
1771	8/1/2010	water	1	564	0.0	0.0	0.0	4418	0.0			-1	
1772	8/1/2010	water	1	744	0.0	0.0	0.0	8142	0.0			-1	
1800	8/1/2010	oil	1	744	181.0	80.0	261.0	0	30.7			-1	
1801	8/1/2010	oil	1	744	1067.0	110.0	1177.0	0	9.3			-1	
1802	8/1/2010	oil	1	744	2334.0	482.0	2816.0	0	17.1			-1	
1803	8/1/2010	oil	1	744	748.0	332.0	1080.0	0	30.7			-1	
1805	8/1/2010	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
1829	8/1/2010	water	1	744	0.0	0.0	0.0	10684	0.0			-1	
1830	8/1/2010	oil	1	744	712.0	148.0	860.0	0	17.2			-1	
1831	8/1/2010	water	1	744	0.0	0.0	0.0	7568	0.0			-1	
1832	8/1/2010	water	1	744	0.0	0.0	0.0	6951	0.0			-1	
1833	8/1/2010	water	1	744	0.0	0.0	0.0	3165	0.0			-1	
1834	8/1/2010	water	1	744	0.0	0.0	0.0	3585	0.0			-1	
1859	8/1/2010	oil	1	740	402.0	568.0	970.0	0	58.6			-1	
1862	8/1/2010	oil	1	744	516.0	353.0	869.0	0	40.6			-1	
1863	8/1/2010	oil	1	744	503.0	328.0	831.0	0	39.5			-1	
1887	8/1/2010	oil	1	22	31.0	58.0	89.0	0	65.2			-1	
1891	8/1/2010	oil	1	744	929.0	975.0	1904.0	0	51.2			-1	
1892	8/1/2010	oil	1	744	411.0	427.0	838.0	0	51.0			-1	
1893	8/1/2010	oil	1	744	334.0	1680.0	2014.0	0	83.4			-1	
1894	8/1/2010	oil	1	744	370.0	168.0	538.0	0	31.2			-1	
1895	8/1/2010	oil	1	744	448.0	176.0	624.0	0	28.2			-1	
1919	8/1/2010	oil	1	743	861.0	473.0	1334.0	0	35.5			-1	
1922	8/1/2010	oil	1	744	1265.0	191.0	1456.0	0	13.1			-1	
1923	8/1/2010	oil	1	744	415.0	1299.0	1714.0	0	75.8			-1	
1924	8/1/2010	water	1	744	0.0	0.0	0.0	6119	0.0			-1	
1949	8/1/2010	oil	1	744	2021.0	864.0	2885.0	0	29.9			-1	
1953	8/1/2010	water	1	744	0.0	0.0	0.0	6985	0.0			-1	
1954	8/1/2010	water	1	744	0.0	0.0	0.0	3697	0.0			-1	
1978	8/1/2010	oil	0	434	690.0	580.0	1270.0	0	45.7			-1	
2005	8/1/2010	oil	1	354	834.0	535.0	1369.0	0	39.1			-1	
2006	8/1/2010	oil	1	744	793.0	406.0	1199.0	0	33.9			-1	
2007	8/1/2010	oil	1	744	2225.0	549.0	2774.0	0	19.8			-1	
2008	8/1/2010	oil	1	744	732.0	428.0	1160.0	0	36.9			-1	
2010	8/1/2010	oil	1	744	175.0	109.0	284.0	0	38.4			-1	
2011	8/1/2010	oil	1	744	504.0	158.0	662.0	0	23.9			-1	
2034	8/1/2010	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
2035	8/1/2010	oil	1	744	1586.0	712.0	2298.0	0	31.0			-1	
2036	8/1/2010	oil	1	744	908.0	2880.0	3788.0	0	76.0			-1	
2037	8/1/2010	oil	1	744	738.0	323.0	1061.0	0	30.4			-1	
2064	8/1/2010	oil	1	744	1609.0	748.0	2357.0	0	31.7			-1	
2065	8/1/2010	oil	1	744	1887.0	779.0	2666.0	0	29.2			-1	
2066	8/1/2010	oil	1	744	1491.0	310.0	1801.0	0	17.2			-1	
2067	8/1/2010	oil	1	584	2105.0	1472.0	3577.0	0	41.2			-1	
2069	8/1/2010	oil	1	744	346.0	440.0	786.0	0	56.0			-1	
2070	8/1/2010	oil	1	744	321.0	1355.0	1676.0	0	80.8			-1	
2094	8/1/2010	oil	1	744	1429.0	911.0	2340.0	0	38.9			-1	
2095	8/1/2010	oil	0	482	791.0	116.0	907.0	0	12.8			-1	
2098	8/1/2010	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
2099	8/1/2010	oil	1	262	364.0	96.0	460.0	0	20.9			-1	
2127	8/1/2010	water	1	744	0.0	0.0	0.0	6051	0.0			-1	
2128	8/1/2010	oil	1	744	728.0	1417.0	2145.0	0	66.1			-1	
2154	8/1/2010	oil	1	744	2050.0	415.0	2465.0	0	16.8			-1	
2183	8/1/2010	oil	1	744	802.0	139.0	941.0	0	14.8			-1	
25Р	8/1/2010	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
3Р	8/1/2010	oil	1	310	489.0	78.0	567.0	0	13.8			-1	
6Р	8/1/2010	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
12Р	7/1/2010	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
14Р	7/1/2010	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
1710	7/1/2010	oil	1	744	648.0	298.0	946.0	0	31.5			-1	
1711	7/1/2010	oil	1	741	1070.0	249.0	1319.0	0	18.9			-1	
1738	7/1/2010	oil	1	744	1214.0	158.0	1372.0	0	11.5			-1	
1739	7/1/2010	oil	0	530	462.0	36.0	498.0	0	7.2			-1	
1740	7/1/2010	oil	1	744	1666.0	133.0	1799.0	0	7.4			-1	
1741	7/1/2010	oil	1	744	1451.0	161.0	1612.0	0	10.0			-1	
1742	7/1/2010	oil	0	506	283.0	120.0	403.0	0	29.8			-1	
1743	7/1/2010	oil	1	744	115.0	122.0	237.0	0	51.5			-1	
1769	7/1/2010	oil	1	530	172.0	151.0	323.0	0	46.7			-1	
1771	7/1/2010	water	0	322	0.0	0.0	0.0	2120	0.0			-1	
1772	7/1/2010	water	1	744	0.0	0.0	0.0	8906	0.0			-1	
1800	7/1/2010	oil	1	744	191.0	90.0	281.0	0	32.0			-1	
1801	7/1/2010	oil	1	744	1072.0	98.0	1170.0	0	8.4			-1	
1802	7/1/2010	oil	1	744	2480.0	378.0	2858.0	0	13.2			-1	
1803	7/1/2010	oil	1	744	756.0	341.0	1097.0	0	31.1			-1	
1805	7/1/2010	oil	0	0	0.0	0.0	0.0	0	0.0			-1	
1829	7/1/2010	water	1	744	0.0	0.0	0.0	10230	0.0			-1	
1830	7/1/2010	oil	1	737	687.0	130.0	817.0	0	15.9			-1	
1831	7/1/2010	water	1	744	0.0	0.0	0.0	7182	0.0			-1	
1832	7/1/2010	water	1	744	0.0	0.0	0.0	7173	0.0			-1	
1833	7/1/2010	water	1	744	0.0	0.0	0.0	4097	0.0			-1	
1834	7/1/2010	water	1	744	0.0	0.0	0.0	3749	0.0			-1	
1859	7/1/2010	oil	1	736	450.0	547.0	997.0	0	54.9			-1	
1862	7/1/2010	oil	1	744	541.0	335.0	876.0	0	38.2			-1	
1863	7/1/2010	oil	1	744	547.0	186.0	733.0	0	25.4			-1	
1891	7/1/2010	oil	1	744	1025.0	893.0	1918.0	0	46.6			-1	
1892	7/1/2010	oil	1	744	430.0	363.0	793.0	0	45.8			-1	
